,GN,N
501,0.012407064437866211,0.015779733657836914
502,0.012424945831298828,0.01576852798461914
503,0.012452363967895508,0.016422748565673828
504,0.012433052062988281,0.015873432159423828
505,0.01240396499633789,0.01589369773864746
506,0.012453079223632812,0.015856266021728516
507,0.012381792068481445,0.01577591896057129
508,0.012357950210571289,0.01586174964904785
509,0.01247859001159668,0.015764474868774414
510,0.012359380722045898,0.01585102081298828
511,0.012439966201782227,0.01577901840209961
512,0.012787342071533203,0.01575446128845215
513,0.012615203857421875,0.01585531234741211
514,0.012509584426879883,0.015743494033813477
515,0.012581825256347656,0.017108678817749023
516,0.01251673698425293,0.016179800033569336
517,0.012558937072753906,0.015871047973632812
518,0.012637138366699219,0.015828847885131836
519,0.012583494186401367,0.015764713287353516
520,0.012538671493530273,0.015863895416259766
521,0.012475252151489258,0.015730619430541992
522,0.012532949447631836,0.01586127281188965
523,0.012417316436767578,0.015816450119018555
524,0.012630939483642578,0.015782594680786133
525,0.012598276138305664,0.015951156616210938
526,0.012429237365722656,0.015810251235961914
527,0.012534618377685547,0.015834331512451172
528,0.012578248977661133,0.015794038772583008
529,0.012491941452026367,0.015711307525634766
530,0.012465715408325195,0.016354084014892578
531,0.012417078018188477,0.01586318016052246
532,0.012529373168945312,0.015818119049072266
533,0.012530088424682617,0.015850305557250977
534,0.0124664306640625,0.015749216079711914
535,0.012444496154785156,0.015865564346313477
536,0.012387514114379883,0.01653456687927246
537,0.012403488159179688,0.015870094299316406
538,0.012568950653076172,0.015871047973632812
539,0.012452840805053711,0.015820741653442383
540,0.01242375373840332,0.015893220901489258
541,0.012546777725219727,0.015794038772583008
542,0.012727022171020508,0.015839815139770508
543,0.012630462646484375,0.015802621841430664
544,0.012648582458496094,0.016248464584350586
545,0.012536048889160156,0.016021728515625
546,0.013330459594726562,0.015778303146362305
547,0.012491226196289062,0.015863656997680664
548,0.012545585632324219,0.015778541564941406
549,0.01243448257446289,0.015875577926635742
550,0.012427806854248047,0.015798091888427734
551,0.01252889633178711,0.01753544807434082
552,0.012460947036743164,0.018262624740600586
553,0.01243734359741211,0.016485214233398438
554,0.012488842010498047,0.015864133834838867
555,0.012444496154785156,0.015924930572509766
556,0.012504339218139648,0.015824556350708008
557,0.012512922286987305,0.015851497650146484
558,0.012473583221435547,0.01587200164794922
559,0.012411832809448242,0.015788555145263672
560,0.012742280960083008,0.015912294387817383
561,0.012484073638916016,0.01580071449279785
562,0.012586116790771484,0.015856027603149414
563,0.01268148422241211,0.015840768814086914
564,0.01251220703125,0.015857458114624023
565,0.01484227180480957,0.01586747169494629
566,0.012531757354736328,0.015764713287353516
567,0.012521982192993164,0.016528844833374023
568,0.01262044906616211,0.015883684158325195
569,0.012611150741577148,0.01593160629272461
570,0.012717247009277344,0.01583123207092285
571,0.012476205825805664,0.01585555076599121
572,0.01248788833618164,0.015787839889526367
573,0.01245570182800293,0.015775442123413086
574,0.012435436248779297,0.01584935188293457
575,0.012427806854248047,0.01575779914855957
576,0.012737274169921875,0.015848636627197266
577,0.01240849494934082,0.015797853469848633
578,0.012410402297973633,0.015892744064331055
579,0.012531757354736328,0.015842914581298828
580,0.012464523315429688,0.015785932540893555
581,0.012497425079345703,0.016448974609375
582,0.012485027313232422,0.015877962112426758
583,0.012452125549316406,0.015870332717895508
584,0.012529373168945312,0.015717744827270508
585,0.012567520141601562,0.015836477279663086
586,0.012456417083740234,0.015729904174804688
587,0.012482881546020508,0.01581716537475586
588,0.012521982192993164,0.01586747169494629
589,0.012511730194091797,0.015770673751831055
590,0.012377738952636719,0.016895771026611328
591,0.012439250946044922,0.016782283782958984
592,0.012567996978759766,0.016015291213989258
593,0.01245260238647461,0.01581573486328125
594,0.01245427131652832,0.015821456909179688
595,0.012525320053100586,0.016156911849975586
596,0.012438058853149414,0.015881061553955078
597,0.012448549270629883,0.015905141830444336
598,0.012481212615966797,0.01578998565673828
599,0.012397527694702148,0.015932321548461914
600,0.012385129928588867,0.016747474670410156
601,0.012398004531860352,0.015857219696044922
602,0.012495279312133789,0.015908479690551758
603,0.012392282485961914,0.015807628631591797
604,0.012384653091430664,0.016242027282714844
605,0.012462139129638672,0.01587820053100586
606,0.012361526489257812,0.016166210174560547
607,0.012494087219238281,0.015801191329956055
608,0.012753963470458984,0.015929460525512695
609,0.012448787689208984,0.01578044891357422
610,0.01244354248046875,0.015978336334228516
611,0.012497901916503906,0.015847444534301758
612,0.012524843215942383,0.015834331512451172
613,0.012444019317626953,0.01587677001953125
614,0.012553930282592773,0.01580214500427246
615,0.012500286102294922,0.015919208526611328
616,0.012549877166748047,0.01585221290588379
617,0.012747764587402344,0.01625227928161621
618,0.012604713439941406,0.015985488891601562
619,0.012538671493530273,0.01584601402282715
620,0.012476205825805664,0.015859603881835938
621,0.012520790100097656,0.01584601402282715
622,0.012396097183227539,0.015871763229370117
623,0.012463569641113281,0.0157625675201416
624,0.012549638748168945,0.015896081924438477
625,0.012510538101196289,0.015811920166015625
626,0.012495994567871094,0.01586461067199707
627,0.013253211975097656,0.015869855880737305
628,0.012468576431274414,0.016985177993774414
629,0.01245737075805664,0.01601719856262207
630,0.012532234191894531,0.015931367874145508
631,0.012439489364624023,0.015816688537597656
632,0.012481927871704102,0.01611924171447754
633,0.012508153915405273,0.01582026481628418
634,0.01241922378540039,0.015889644622802734
635,0.012431859970092773,0.016048908233642578
636,0.012380123138427734,0.016345739364624023
637,0.012498140335083008,0.015789031982421875
638,0.012471437454223633,0.015851736068725586
639,0.012477636337280273,0.01586437225341797
640,0.012590408325195312,0.015819549560546875
641,0.012429475784301758,0.016730308532714844
642,0.012468338012695312,0.015956640243530273
643,0.0125579833984375,0.015988826751708984
644,0.012463808059692383,0.015789031982421875
645,0.012531280517578125,0.015891313552856445
646,0.012555837631225586,0.015839576721191406
647,0.012459754943847656,0.015927553176879883
648,0.012460708618164062,0.015802383422851562
649,0.0124359130859375,0.0159146785736084
650,0.012532234191894531,0.015815258026123047
651,0.01246500015258789,0.01592111587524414
652,0.012403488159179688,0.015822887420654297
653,0.012480020523071289,0.016264677047729492
654,0.012469053268432617,0.016052722930908203
655,0.012542247772216797,0.01587200164794922
656,0.012680530548095703,0.01593613624572754
657,0.01242518424987793,0.015831947326660156
658,0.01237344741821289,0.015890121459960938
659,0.012546300888061523,0.015861034393310547
660,0.012415647506713867,0.0158383846282959
661,0.012456655502319336,0.015752077102661133
662,0.012663602828979492,0.015996694564819336
663,0.012503862380981445,0.015790224075317383
664,0.012541055679321289,0.01591324806213379
665,0.012512445449829102,0.016488313674926758
666,0.012542009353637695,0.01624584197998047
667,0.01248478889465332,0.01632380485534668
668,0.01277303695678711,0.015961408615112305
669,0.012557268142700195,0.015939712524414062
670,0.012457847595214844,0.01610541343688965
671,0.01244211196899414,0.01597452163696289
672,0.012684345245361328,0.015797138214111328
673,0.012474536895751953,0.015841960906982422
674,0.01246333122253418,0.0157926082611084
675,0.012612581253051758,0.01594090461730957
676,0.012430429458618164,0.015796184539794922
677,0.012517452239990234,0.015988588333129883
678,0.012625694274902344,0.01578807830810547
679,0.012585163116455078,0.016300201416015625
680,0.012498855590820312,0.01597452163696289
681,0.012470006942749023,0.01596808433532715
682,0.012457609176635742,0.015883207321166992
683,0.01247262954711914,0.015932321548461914
684,0.012438535690307617,0.015824079513549805
685,0.012559175491333008,0.015938282012939453
686,0.012536764144897461,0.01578831672668457
687,0.01251530647277832,0.015963315963745117
688,0.012568235397338867,0.015822172164916992
689,0.012343883514404297,0.01592707633972168
690,0.012472391128540039,0.015849590301513672
691,0.01261591911315918,0.015943288803100586
692,0.012445926666259766,0.01577901840209961
693,0.012480020523071289,0.0164029598236084
694,0.012475728988647461,0.016047954559326172
695,0.012462139129638672,0.016005754470825195
696,0.012525558471679688,0.015886545181274414
697,0.012552976608276367,0.015941381454467773
698,0.012447834014892578,0.015778303146362305
699,0.012446403503417969,0.016047239303588867
700,0.012367725372314453,0.015778779983520508
701,0.01251530647277832,0.015925884246826172
702,0.012339115142822266,0.01581859588623047
703,0.012639522552490234,0.01607036590576172
704,0.012740612030029297,0.01673722267150879
705,0.012469768524169922,0.015937089920043945
706,0.012456893920898438,0.01664257049560547
707,0.012769222259521484,0.015902280807495117
708,0.012429952621459961,0.016034364700317383
709,0.01285243034362793,0.015965938568115234
710,0.012705326080322266,0.015865564346313477
711,0.012429475784301758,0.015949010848999023
712,0.012506484985351562,0.015824079513549805
713,0.012710809707641602,0.015946626663208008
714,0.01254415512084961,0.015791654586791992
715,0.012610197067260742,0.015959501266479492
716,0.012696266174316406,0.015776872634887695
717,0.012694597244262695,0.01657247543334961
718,0.012547016143798828,0.015967607498168945
719,0.012550115585327148,0.015973806381225586
720,0.012884378433227539,0.015837669372558594
721,0.012507200241088867,0.015978336334228516
722,0.012470245361328125,0.015789270401000977
723,0.012790441513061523,0.016016006469726562
724,0.012418746948242188,0.015799522399902344
725,0.012479305267333984,0.015987634658813477
726,0.012699604034423828,0.015970706939697266
727,0.012482404708862305,0.015817642211914062
728,0.012488603591918945,0.016887187957763672
729,0.012664318084716797,0.015831470489501953
730,0.012482166290283203,0.016630887985229492
731,0.012430429458618164,0.01603984832763672
732,0.012630701065063477,0.01595020294189453
733,0.012553215026855469,0.015827655792236328
734,0.012467622756958008,0.0160367488861084
735,0.012467145919799805,0.0159604549407959
736,0.01275181770324707,0.015892505645751953
737,0.012461662292480469,0.015976428985595703
738,0.012432575225830078,0.01585984230041504
739,0.012686967849731445,0.015952110290527344
740,0.012497663497924805,0.015876054763793945
741,0.012464523315429688,0.016671180725097656
742,0.012699127197265625,0.01624155044555664
743,0.012529134750366211,0.016597270965576172
744,0.012535572052001953,0.016011953353881836
745,0.012672662734985352,0.016074657440185547
746,0.01250457763671875,0.015990734100341797
747,0.01250767707824707,0.015911579132080078
748,0.012588977813720703,0.015970945358276367
749,0.012491941452026367,0.015848159790039062
750,0.012456178665161133,0.016004323959350586
751,0.01286172866821289,0.015803098678588867
752,0.012590885162353516,0.016397714614868164
753,0.012454986572265625,0.015961408615112305
754,0.012440681457519531,0.015935659408569336
755,0.012724876403808594,0.01639842987060547
756,0.012450933456420898,0.01613450050354004
757,0.012412309646606445,0.016049861907958984
758,0.012702226638793945,0.015857696533203125
759,0.012413740158081055,0.01605510711669922
760,0.012449264526367188,0.016043424606323242
761,0.01271510124206543,0.015804290771484375
762,0.01249074935913086,0.01602029800415039
763,0.012500762939453125,0.015863895416259766
764,0.012745857238769531,0.01604604721069336
765,0.012412786483764648,0.015910863876342773
766,0.012459516525268555,0.015979528427124023
767,0.012930154800415039,0.016048669815063477
768,0.01260519027709961,0.015807390213012695
769,0.012495994567871094,0.016754627227783203
770,0.012454748153686523,0.015980005264282227
771,0.012766599655151367,0.016042232513427734
772,0.012446403503417969,0.015961408615112305
773,0.012474775314331055,0.015853166580200195
774,0.012751579284667969,0.016074657440185547
775,0.012433528900146484,0.015947818756103516
776,0.012502431869506836,0.016001224517822266
777,0.012726068496704102,0.016042232513427734
778,0.012425661087036133,0.015942811965942383
779,0.01242375373840332,0.016695737838745117
780,0.012711524963378906,0.016438722610473633
781,0.012440681457519531,0.016009092330932617
782,0.012426137924194336,0.01604747772216797
783,0.01291346549987793,0.015997886657714844
784,0.01256108283996582,0.015895605087280273
785,0.012476205825805664,0.015943527221679688
786,0.012430906295776367,0.01583552360534668
787,0.012726068496704102,0.016033649444580078
788,0.012476205825805664,0.016078472137451172
789,0.012417793273925781,0.015849590301513672
790,0.013565778732299805,0.015896320343017578
791,0.012530803680419922,0.015834331512451172
792,0.012528181076049805,0.01625680923461914
793,0.012776613235473633,0.015926837921142578
794,0.012439250946044922,0.015895366668701172
795,0.012464761734008789,0.015910625457763672
796,0.01270914077758789,0.015898466110229492
797,0.012491464614868164,0.015803813934326172
798,0.012393474578857422,0.015853166580200195
799,0.013025760650634766,0.015816450119018555
800,0.012725114822387695,0.015837430953979492
801,0.012536287307739258,0.015917062759399414
802,0.012692928314208984,0.015854358673095703
803,0.012647390365600586,0.015831470489501953
804,0.012421369552612305,0.016155719757080078
805,0.012667179107666016,0.016020536422729492
806,0.012498855590820312,0.01587986946105957
807,0.012425661087036133,0.015879392623901367
808,0.012354373931884766,0.015773773193359375
809,0.01263737678527832,0.015865564346313477
810,0.012407779693603516,0.015888214111328125
811,0.012418031692504883,0.015747547149658203
812,0.012699127197265625,0.015883445739746094
813,0.012458086013793945,0.0158383846282959
814,0.012495756149291992,0.015816211700439453
815,0.012861251831054688,0.016176700592041016
816,0.012509584426879883,0.017445087432861328
817,0.012576103210449219,0.016503095626831055
818,0.012573480606079102,0.01625847816467285
819,0.012843608856201172,0.01591777801513672
820,0.012552738189697266,0.015886306762695312
821,0.012474298477172852,0.015874147415161133
822,0.012644290924072266,0.015850067138671875
823,0.012462139129638672,0.015809059143066406
824,0.012411355972290039,0.015877962112426758
825,0.012688636779785156,0.015911340713500977
826,0.012438297271728516,0.01581096649169922
827,0.012448787689208984,0.015870332717895508
828,0.012709856033325195,0.015926122665405273
829,0.01247549057006836,0.016297578811645508
830,0.012446403503417969,0.016103506088256836
831,0.012778759002685547,0.01587820053100586
832,0.012480020523071289,0.015874624252319336
833,0.012555837631225586,0.015790939331054688
834,0.012511730194091797,0.0158078670501709
835,0.012831687927246094,0.015888214111328125
836,0.012567758560180664,0.015758275985717773
837,0.01250147819519043,0.015816688537597656
838,0.012897253036499023,0.016185998916625977
839,0.012523651123046875,0.0158689022064209
840,0.012393951416015625,0.016286373138427734
841,0.01273036003112793,0.015847444534301758
842,0.012489795684814453,0.01616692543029785
843,0.01245427131652832,0.015900611877441406
844,0.012683629989624023,0.015859365463256836
845,0.012462854385375977,0.015893220901489258
846,0.01253962516784668,0.01581740379333496
847,0.012915372848510742,0.015784502029418945
848,0.01252293586730957,0.01581430435180664
849,0.012457847595214844,0.01581096649169922
850,0.012737274169921875,0.015867233276367188
851,0.012515783309936523,0.01575613021850586
852,0.01237034797668457,0.015773296356201172
853,0.012695074081420898,0.021014690399169922
854,0.012367010116577148,0.016721010208129883
855,0.012462377548217773,0.016352415084838867
856,0.012502670288085938,0.016041040420532227
857,0.012513160705566406,0.015896081924438477
858,0.01237797737121582,0.015952348709106445
859,0.012437820434570312,0.016039609909057617
860,0.012595176696777344,0.015996932983398438
861,0.012388944625854492,0.015841960906982422
862,0.012550830841064453,0.015875816345214844
863,0.012939929962158203,0.01595306396484375
864,0.012532234191894531,0.01595020294189453
865,0.012427568435668945,0.015956401824951172
866,0.01264047622680664,0.01625347137451172
867,0.012549877166748047,0.016499996185302734
868,0.012560367584228516,0.016750812530517578
869,0.012666463851928711,0.01600337028503418
870,0.012516498565673828,0.015861034393310547
871,0.012487649917602539,0.015979528427124023
872,0.012985706329345703,0.015898942947387695
873,0.012700080871582031,0.015990257263183594
874,0.012451648712158203,0.01596856117248535
875,0.012453556060791016,0.015933752059936523
876,0.012766599655151367,0.01595306396484375
877,0.012430906295776367,0.015902280807495117
878,0.012474775314331055,0.016123533248901367
879,0.0128631591796875,0.016011714935302734
880,0.012456417083740234,0.016649723052978516
881,0.012455463409423828,0.01613783836364746
882,0.012667417526245117,0.016194820404052734
883,0.01251363754272461,0.015876054763793945
884,0.012452363967895508,0.01581287384033203
885,0.012588024139404297,0.01599907875061035
886,0.012563705444335938,0.01604914665222168
887,0.012443780899047852,0.016003847122192383
888,0.01242828369140625,0.015987157821655273
889,0.012672901153564453,0.016353607177734375
890,0.012445449829101562,0.016128063201904297
891,0.012431621551513672,0.017005443572998047
892,0.01262807846069336,0.016663551330566406
893,0.012456893920898438,0.016240596771240234
894,0.012768745422363281,0.016069650650024414
895,0.012729883193969727,0.01600050926208496
896,0.012487173080444336,0.015970945358276367
897,0.012430429458618164,0.015966415405273438
898,0.012639045715332031,0.015934467315673828
899,0.012409210205078125,0.016040802001953125
900,0.012413740158081055,0.016041278839111328
901,0.012676000595092773,0.015994787216186523
902,0.012381792068481445,0.015966415405273438
903,0.01244974136352539,0.01603245735168457
904,0.012604713439941406,0.01636362075805664
905,0.012433290481567383,0.016211271286010742
906,0.012384414672851562,0.016041278839111328
907,0.012505054473876953,0.015945911407470703
908,0.012442350387573242,0.018772363662719727
909,0.012395858764648438,0.01609969139099121
910,0.012380123138427734,0.016034841537475586
911,0.012813568115234375,0.015996932983398438
912,0.01247406005859375,0.015941381454467773
913,0.01243138313293457,0.015890121459960938
914,0.012846946716308594,0.016221046447753906
915,0.012591838836669922,0.015966415405273438
916,0.012499094009399414,0.015950918197631836
917,0.01282954216003418,0.01596236228942871
918,0.012595415115356445,0.016778230667114258
919,0.012571096420288086,0.01607203483581543
920,0.012745857238769531,0.01597428321838379
921,0.012456178665161133,0.015984296798706055
922,0.012454509735107422,0.015937328338623047
923,0.012552499771118164,0.01592254638671875
924,0.012507438659667969,0.015908479690551758
925,0.012455463409423828,0.015947818756103516
926,0.012473821640014648,0.01588273048400879
927,0.012787103652954102,0.016295671463012695
928,0.012427806854248047,0.01700901985168457
929,0.012483596801757812,0.016522645950317383
930,0.012680530548095703,0.01610708236694336
931,0.012423038482666016,0.01593637466430664
932,0.012480735778808594,0.01594400405883789
933,0.012700319290161133,0.015897274017333984
934,0.01245570182800293,0.01591944694519043
935,0.012476205825805664,0.01633906364440918
936,0.012651920318603516,0.015928030014038086
937,0.012497186660766602,0.015910863876342773
938,0.01244497299194336,0.015883684158325195
939,0.012582540512084961,0.015933990478515625
940,0.012602567672729492,0.01591038703918457
941,0.012461185455322266,0.01614236831665039
942,0.012906789779663086,0.016144275665283203
943,0.012708425521850586,0.01598501205444336
944,0.01249074935913086,0.01592564582824707
945,0.01253819465637207,0.01596808433532715
946,0.012751102447509766,0.01585841178894043
947,0.012533426284790039,0.015958070755004883
948,0.012523412704467773,0.015942811965942383
949,0.01275777816772461,0.015926122665405273
950,0.01244974136352539,0.015889406204223633
951,0.012467622756958008,0.015848636627197266
952,0.012698888778686523,0.0159146785736084
953,0.013105630874633789,0.016010522842407227
954,0.01241302490234375,0.01593804359436035
955,0.012681722640991211,0.016210317611694336
956,0.012439489364624023,0.016103267669677734
957,0.012477397918701172,0.015977859497070312
958,0.01270294189453125,0.015892744064331055
959,0.012573003768920898,0.015926837921142578
960,0.012472152709960938,0.015884876251220703
961,0.012365579605102539,0.01631641387939453
962,0.012823104858398438,0.015949010848999023
963,0.012598991394042969,0.01623368263244629
964,0.013506174087524414,0.015945911407470703
965,0.0137939453125,0.01698780059814453
966,0.012505292892456055,0.016618728637695312
967,0.012501955032348633,0.01633167266845703
968,0.012507915496826172,0.015989065170288086
969,0.012560844421386719,0.01590442657470703
970,0.012521505355834961,0.01594686508178711
971,0.012507438659667969,0.01592564582824707
972,0.012430191040039062,0.01591181755065918
973,0.012421846389770508,0.015934228897094727
974,0.012513399124145508,0.015926599502563477
975,0.012483835220336914,0.01594400405883789
976,0.012448549270629883,0.015870332717895508
977,0.012454748153686523,0.01588726043701172
978,0.01247715950012207,0.015950679779052734
979,0.012479543685913086,0.01660919189453125
980,0.012444496154785156,0.016300201416015625
981,0.012488842010498047,0.015995502471923828
982,0.012470722198486328,0.01593804359436035
983,0.01251983642578125,0.01679372787475586
984,0.01271820068359375,0.01594090461730957
985,0.012552022933959961,0.01589512825012207
986,0.012502193450927734,0.01603221893310547
987,0.012789249420166016,0.01591944694519043
988,0.012531280517578125,0.015918254852294922
989,0.012465476989746094,0.015932559967041016
990,0.01288294792175293,0.015920400619506836
991,0.01259160041809082,0.01591348648071289
992,0.012486696243286133,0.016193628311157227
993,0.012722492218017578,0.016016721725463867
994,0.012461185455322266,0.015888214111328125
995,0.012569665908813477,0.01594233512878418
996,0.012624979019165039,0.01593184471130371
997,0.012569427490234375,0.015913724899291992
998,0.012456178665161133,0.015849590301513672
999,0.01248788833618164,0.015880584716796875
